시설정보 에프아이디,시설정보 아이디,시설명,시설 주소,다발지역 에프아이디,다발지역 아이디,사고 종류,지점명,위도,경도,대상,거리(미터)
43114103,ZIDf01c94719e,율량초등학교병설유치원,충청북도 청주시 청원구 율봉로 212번길 14,6426871,2018040,VIOLT,충청북도 청주시 청원구 율량동(현대건설4단지 부근),36.66833309,127.4859599,기타,505
43114103,ZIDf01c94719e,율량초등학교병설유치원,충청북도 청주시 청원구 율봉로 212번길 14,6504037,2019035,CHILD,충청북도 청주시 청원구 율량동(청주여고 부근),36.66884208,127.4898165,어린이,201
43114103,ZIDf01c94719e,율량초등학교병설유치원,충청북도 청주시 청원구 율봉로 212번길 14,6713020,2021053,VIOLT,충청북도 청주시 청원구 내덕동(사천교 부근),36.66590108,127.4865729,기타,489
43114104,ZID038796293d,청주시농아인주간보호센터,충청북도 청주시 청원구 무심동로 692번길26 3층,160973,2013099,BICYCLE,충청북도 청주시 상당구 내덕동(제2운천교 부근),36.65725403,127.4746136,기타,395
43114104,ZID038796293d,청주시농아인주간보호센터,충청북도 청주시 청원구 무심동로 692번길26 3층,6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,301
43114104,ZID038796293d,청주시농아인주간보호센터,충청북도 청주시 청원구 무심동로 692번길26 3층,6424099,2018042,VIOLT,충청북도 청주시 청원구 내덕동(제1순환로교서로 부근),36.65736784,127.4749503,기타,389
43114104,ZID038796293d,청주시농아인주간보호센터,충청북도 청주시 청원구 무심동로 692번길26 3층,6713326,2021054,VIOLT,충청북도 청주시 청원구 내덕동(제2운천교 부근),36.65730079,127.4751269,기타,401
43114104,ZID038796293d,청주시농아인주간보호센터,충청북도 청주시 청원구 무심동로 692번길26 3층,6715885,2021056,LG,충청북도 청주시 청원구 내덕동(제2운천교 인근),36.65719767,127.4747882,기타,404
43114104,ZID1eb68ddfbf,해맑은어린이집,"충청북도 청주시 청원구 율봉로 84 6동 105호(사천동, 신동아아파트)",167122,2013114,JAYWALKING,충청북도 청주시 상당구 내덕동((해태마트) 부근),36.66300794,127.4844798,기타,554
43114104,ZID1eb68ddfbf,해맑은어린이집,"충청북도 청주시 청원구 율봉로 84 6동 105호(사천동, 신동아아파트)",167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,154
43114104,ZID1eb68ddfbf,해맑은어린이집,"충청북도 청주시 청원구 율봉로 84 6동 105호(사천동, 신동아아파트)",6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,129
43114104,ZID1eb68ddfbf,해맑은어린이집,"충청북도 청주시 청원구 율봉로 84 6동 105호(사천동, 신동아아파트)",6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,167
43114104,ZID1eb68ddfbf,해맑은어린이집,"충청북도 청주시 청원구 율봉로 84 6동 105호(사천동, 신동아아파트)",6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,474
43114104,ZID224374fd52,수호천사어린이집,"충청북도 청주시 청원구 율봉로 63 8동 106호(사천동, 신동아아파트)",167122,2013114,JAYWALKING,충청북도 청주시 상당구 내덕동((해태마트) 부근),36.66300794,127.4844798,기타,694
43114104,ZID224374fd52,수호천사어린이집,"충청북도 청주시 청원구 율봉로 63 8동 106호(사천동, 신동아아파트)",167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,255
43114104,ZID224374fd52,수호천사어린이집,"충청북도 청주시 청원구 율봉로 63 8동 106호(사천동, 신동아아파트)",6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,220
43114104,ZID224374fd52,수호천사어린이집,"충청북도 청주시 청원구 율봉로 63 8동 106호(사천동, 신동아아파트)",6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,267
43114104,ZID224374fd52,수호천사어린이집,"충청북도 청주시 청원구 율봉로 63 8동 106호(사천동, 신동아아파트)",6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,356
43114104,ZID2ceaaae7f7,사천예능어린이집,충청북도 청주시 청원구 율봉로56번길 7 (사천동),167122,2013114,JAYWALKING,충청북도 청주시 상당구 내덕동((해태마트) 부근),36.66300794,127.4844798,기타,634
43114104,ZID2ceaaae7f7,사천예능어린이집,충청북도 청주시 청원구 율봉로56번길 7 (사천동),167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,294
43114104,ZID2ceaaae7f7,사천예능어린이집,충청북도 청주시 청원구 율봉로56번길 7 (사천동),6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,264
43114104,ZID2ceaaae7f7,사천예능어린이집,충청북도 청주시 청원구 율봉로56번길 7 (사천동),6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,307
43114104,ZID2ceaaae7f7,사천예능어린이집,충청북도 청주시 청원구 율봉로56번길 7 (사천동),6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,333
43114104,ZID46f9a5838c,새터초등학교,충청북도 청주시 청원구 새터로 224,167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,787
43114104,ZID46f9a5838c,새터초등학교,충청북도 청주시 청원구 새터로 224,6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,754
43114104,ZID46f9a5838c,새터초등학교,충청북도 청주시 청원구 새터로 224,6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,794
43114104,ZID46f9a5838c,새터초등학교,충청북도 청주시 청원구 새터로 224,6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,495
43114104,ZID52aef20a4b,사천초등학교병설유치원,충청북도 청주시 청원구 주성로 121,150414,2013098,OLDMAN,충청북도 청주시 상당구 율량동((대창율량1차아파트) 부근),36.67176984,127.484358,노약자,442
43114104,ZID52aef20a4b,사천초등학교병설유치원,충청북도 청주시 청원구 주성로 121,167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,476
43114104,ZID52aef20a4b,사천초등학교병설유치원,충청북도 청주시 청원구 주성로 121,6222451,2016146,OLDMAN,충청북도 청주시 청원구 율량동(- 인근),36.66919671,127.4845852,노약자,475
43114104,ZID52aef20a4b,사천초등학교병설유치원,충청북도 청주시 청원구 주성로 121,6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,467
43114104,ZID52aef20a4b,사천초등학교병설유치원,충청북도 청주시 청원구 주성로 121,6713394,2021054,VIOLT,충청북도 청주시 청원구 주중동(율량교차로 부근),36.67376349,127.4832354,기타,473
43114104,ZID55e2e9966a,으뜸어린이집,"충청북도 청주시 청원구 율봉로 63 2동 103호(사천동, 신동아아파트)",167122,2013114,JAYWALKING,충청북도 청주시 상당구 내덕동((해태마트) 부근),36.66300794,127.4844798,기타,636
43114104,ZID55e2e9966a,으뜸어린이집,"충청북도 청주시 청원구 율봉로 63 2동 103호(사천동, 신동아아파트)",167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,138
43114104,ZID55e2e9966a,으뜸어린이집,"충청북도 청주시 청원구 율봉로 63 2동 103호(사천동, 신동아아파트)",6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,102
43114104,ZID55e2e9966a,으뜸어린이집,"충청북도 청주시 청원구 율봉로 63 2동 103호(사천동, 신동아아파트)",6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,149
43114104,ZID55e2e9966a,으뜸어린이집,"충청북도 청주시 청원구 율봉로 63 2동 103호(사천동, 신동아아파트)",6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,476
43114104,ZID656042f66e,청주중앙여자중학교,충청북도 청주시 청원구 율천북로 59,167122,2013114,JAYWALKING,충청북도 청주시 상당구 내덕동((해태마트) 부근),36.66300794,127.4844798,기타,595
43114104,ZID656042f66e,청주중앙여자중학교,충청북도 청주시 청원구 율천북로 59,167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,350
43114104,ZID656042f66e,청주중앙여자중학교,충청북도 청주시 청원구 율천북로 59,6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,325
43114104,ZID656042f66e,청주중앙여자중학교,충청북도 청주시 청원구 율천북로 59,6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,363
43114104,ZID656042f66e,청주중앙여자중학교,충청북도 청주시 청원구 율천북로 59,6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,337
43114104,ZID6ae2d6becd,새롬이어린이집,"충청북도 청주시 청원구 율봉로 63 5동 101호(사천동, 신동아아파트)",167122,2013114,JAYWALKING,충청북도 청주시 상당구 내덕동((해태마트) 부근),36.66300794,127.4844798,기타,599
43114104,ZID6ae2d6becd,새롬이어린이집,"충청북도 청주시 청원구 율봉로 63 5동 101호(사천동, 신동아아파트)",167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,153
43114104,ZID6ae2d6becd,새롬이어린이집,"충청북도 청주시 청원구 율봉로 63 5동 101호(사천동, 신동아아파트)",6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,121
43114104,ZID6ae2d6becd,새롬이어린이집,"충청북도 청주시 청원구 율봉로 63 5동 101호(사천동, 신동아아파트)",6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,166
43114104,ZID6ae2d6becd,새롬이어린이집,"충청북도 청주시 청원구 율봉로 63 5동 101호(사천동, 신동아아파트)",6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,457
43114104,ZID7f2d2098e5,신라어린이집,충청북도 청주시 청원구 율봉로94번길 40-26 (율량사천동),167122,2013114,JAYWALKING,충청북도 청주시 상당구 내덕동((해태마트) 부근),36.66300794,127.4844798,기타,526
43114104,ZID7f2d2098e5,신라어린이집,충청북도 청주시 청원구 율봉로94번길 40-26 (율량사천동),167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,178
43114104,ZID7f2d2098e5,신라어린이집,충청북도 청주시 청원구 율봉로94번길 40-26 (율량사천동),6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,158
43114104,ZID7f2d2098e5,신라어린이집,충청북도 청주시 청원구 율봉로94번길 40-26 (율량사천동),6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,190
43114104,ZID7f2d2098e5,신라어린이집,충청북도 청주시 청원구 율봉로94번길 40-26 (율량사천동),6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,474
43114104,ZID99f5da13fc,무궁화유치원,충청북도 청주시 청원구 율봉로 77,167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,192
43114104,ZID99f5da13fc,무궁화유치원,충청북도 청주시 청원구 율봉로 77,6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,161
43114104,ZID99f5da13fc,무궁화유치원,충청북도 청주시 청원구 율봉로 77,6222451,2016146,OLDMAN,충청북도 청주시 청원구 율량동(- 인근),36.66919671,127.4845852,노약자,663
43114104,ZID99f5da13fc,무궁화유치원,충청북도 청주시 청원구 율봉로 77,6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,197
43114104,ZID99f5da13fc,무궁화유치원,충청북도 청주시 청원구 율봉로 77,6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,497
43114104,ZIDc39e155f5c,새터초등학교병설유치원,충청북도 청주시 청원구 새터로 224,167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,774
43114104,ZIDc39e155f5c,새터초등학교병설유치원,충청북도 청주시 청원구 새터로 224,6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,739
43114104,ZIDc39e155f5c,새터초등학교병설유치원,충청북도 청주시 청원구 새터로 224,6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,781
43114104,ZIDc39e155f5c,새터초등학교병설유치원,충청북도 청주시 청원구 새터로 224,6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,453
43114104,ZIDce7db89101,해와달어린이집,"충청북도 청주시 청원구 율봉로 84 3동 103호(사천동, 신동아아파트)",167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,52
43114104,ZIDce7db89101,해와달어린이집,"충청북도 청주시 청원구 율봉로 84 3동 103호(사천동, 신동아아파트)",6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,24
43114104,ZIDce7db89101,해와달어린이집,"충청북도 청주시 청원구 율봉로 84 3동 103호(사천동, 신동아아파트)",6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,64
43114104,ZIDce7db89101,해와달어린이집,"충청북도 청주시 청원구 율봉로 84 3동 103호(사천동, 신동아아파트)",6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,558
43114104,ZIDce7db89101,해와달어린이집,"충청북도 청주시 청원구 율봉로 84 3동 103호(사천동, 신동아아파트)",6513269,2019036,OLDMAN,충청북도 청주시 청원구 율량동(율량농협사거리 부근),36.66800566,127.4852992,노약자,566
43114104,ZIDd893cbf444,사천푸르지오어린이집,충청북도 청주시 청원구 사뜸로 106 사천푸르지오아파트 105동 어린이집,150414,2013098,OLDMAN,충청북도 청주시 상당구 율량동((대창율량1차아파트) 부근),36.67176984,127.484358,노약자,548
43114104,ZIDd893cbf444,사천푸르지오어린이집,충청북도 청주시 청원구 사뜸로 106 사천푸르지오아파트 105동 어린이집,167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,495
43114104,ZIDd893cbf444,사천푸르지오어린이집,충청북도 청주시 청원구 사뜸로 106 사천푸르지오아파트 105동 어린이집,6165428,2016044,CHILD,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66630755,127.4794659,어린이,497
43114104,ZIDd893cbf444,사천푸르지오어린이집,충청북도 청주시 청원구 사뜸로 106 사천푸르지오아파트 105동 어린이집,6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,488
43114104,ZIDd893cbf444,사천푸르지오어린이집,충청북도 청주시 청원구 사뜸로 106 사천푸르지오아파트 105동 어린이집,6713394,2021054,VIOLT,충청북도 청주시 청원구 주중동(율량교차로 부근),36.67376349,127.4832354,기타,553
43114104,ZIDd92282f122,사천초등학교,충청북도 청주시 청원구 주성로 121,150414,2013098,OLDMAN,충청북도 청주시 상당구 율량동((대창율량1차아파트) 부근),36.67176984,127.484358,노약자,402
43114104,ZIDd92282f122,사천초등학교,충청북도 청주시 청원구 주성로 121,167520,2013114,JAYWALKING,충청북도 청주시 상당구 율량동((신동아아파트3동) 부근),36.66639776,127.4798575,기타,461
43114104,ZIDd92282f122,사천초등학교,충청북도 청주시 청원구 주성로 121,6222451,2016146,OLDMAN,충청북도 청주시 청원구 율량동(- 인근),36.66919671,127.4845852,노약자,425
43114104,ZIDd92282f122,사천초등학교,충청북도 청주시 청원구 주성로 121,6243208,2017029,OLDMAN,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),36.66648793,127.479947,노약자,451
43114104,ZIDd92282f122,사천초등학교,충청북도 청주시 청원구 주성로 121,6713394,2021054,VIOLT,충청북도 청주시 청원구 주중동(율량교차로 부근),36.67376349,127.4832354,기타,453
43114104,ZIDf2135101fd,크는나무어린이집,"충청북도 청주시 청원구 율봉로 8 201동 104호(사천동, 남광하우스토리아파트)",160973,2013099,BICYCLE,충청북도 청주시 상당구 내덕동(제2운천교 부근),36.65725403,127.4746136,기타,545
43114104,ZIDf2135101fd,크는나무어린이집,"충청북도 청주시 청원구 율봉로 8 201동 104호(사천동, 남광하우스토리아파트)",6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,262
43114104,ZIDf2135101fd,크는나무어린이집,"충청북도 청주시 청원구 율봉로 8 201동 104호(사천동, 남광하우스토리아파트)",6424099,2018042,VIOLT,충청북도 청주시 청원구 내덕동(제1순환로교서로 부근),36.65736784,127.4749503,기타,547
43114104,ZIDf2135101fd,크는나무어린이집,"충청북도 청주시 청원구 율봉로 8 201동 104호(사천동, 남광하우스토리아파트)",6713326,2021054,VIOLT,충청북도 청주시 청원구 내덕동(제2운천교 부근),36.65730079,127.4751269,기타,561
43114104,ZIDf2135101fd,크는나무어린이집,"충청북도 청주시 청원구 율봉로 8 201동 104호(사천동, 남광하우스토리아파트)",6715885,2021056,LG,충청북도 청주시 청원구 내덕동(제2운천교 인근),36.65719767,127.4747882,기타,558
43114104,ZIDf2e8d0403d,은가비어린이집,"충청북도 청주시 청원구 율봉로 7 105동 101호(사천동, 남광하우스토리아파트)",160973,2013099,BICYCLE,충청북도 청주시 상당구 내덕동(제2운천교 부근),36.65725403,127.4746136,기타,746
43114104,ZIDf2e8d0403d,은가비어린이집,"충청북도 청주시 청원구 율봉로 7 105동 101호(사천동, 남광하우스토리아파트)",6396146,2018028,CHILD,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),36.66345843,127.47408,어린이,273
43114104,ZIDf2e8d0403d,은가비어린이집,"충청북도 청주시 청원구 율봉로 7 105동 101호(사천동, 남광하우스토리아파트)",6424099,2018042,VIOLT,충청북도 청주시 청원구 내덕동(제1순환로교서로 부근),36.65736784,127.4749503,기타,748
43114104,ZIDf2e8d0403d,은가비어린이집,"충청북도 청주시 청원구 율봉로 7 105동 101호(사천동, 남광하우스토리아파트)",6713326,2021054,VIOLT,충청북도 청주시 청원구 내덕동(제2운천교 부근),36.65730079,127.4751269,기타,762
43114104,ZIDf2e8d0403d,은가비어린이집,"충청북도 청주시 청원구 율봉로 7 105동 101호(사천동, 남광하우스토리아파트)",6715885,2021056,LG,충청북도 청주시 청원구 내덕동(제2운천교 인근),36.65719767,127.4747882,기타,758
43114104,ZIDfc0bc67985,성심노인요양원,충청북도 청주시 청원구 주성로 135-42 (사천동),150414,2013098,OLDMAN,충청북도 청주시 상당구 율량동((대창율량1차아파트) 부근),36.67176984,127.484358,노약자,200
43114104,ZIDfc0bc67985,성심노인요양원,충청북도 청주시 청원구 주성로 135-42 (사천동),6222451,2016146,OLDMAN,충청북도 청주시 청원구 율량동(- 인근),36.66919671,127.4845852,노약자,428
43114104,ZIDfc0bc67985,성심노인요양원,충청북도 청주시 청원구 주성로 135-42 (사천동),6426871,2018040,VIOLT,충청북도 청주시 청원구 율량동(현대건설4단지 부근),36.66833309,127.4859599,기타,573
43114104,ZIDfc0bc67985,성심노인요양원,충청북도 청주시 청원구 주성로 135-42 (사천동),6647242,2020083,VIOLT,충청북도 청주시 청원구 사천동(율량교차로 부근),36.67456582,127.4832911,기타,232
43114104,ZIDfc0bc67985,성심노인요양원,충청북도 청주시 청원구 주성로 135-42 (사천동),6713394,2021054,VIOLT,충청북도 청주시 청원구 주중동(율량교차로 부근),36.67376349,127.4832354,기타,149
43114105,ZID24e9bfc8cb,예쁜마음어린이집,"충청북도 청주시 청원구 율량로 119 관리동 (주성동, 선광로즈웰2차아파트)",6169593,2016044,CHILD,충청북도 청주시 청원구 주성동(율량대원칸타빌1차아파트 부근),36.67230022,127.497846,어린이,165
43114105,ZID24e9bfc8cb,예쁜마음어린이집,"충청북도 청주시 청원구 율량로 119 관리동 (주성동, 선광로즈웰2차아파트)",6422420,2018040,VIOLT,충청북도 청주시 청원구 율량동(진화하이츠앞 부근),36.66723769,127.4938117,기타,797
43114105,ZID24e9bfc8cb,예쁜마음어린이집,"충청북도 청주시 청원구 율량로 119 관리동 (주성동, 선광로즈웰2차아파트)",6504037,2019035,CHILD,충청북도 청주시 청원구 율량동(청주여고 부근),36.66884208,127.4898165,어린이,974
43114105,ZID24e9bfc8cb,예쁜마음어린이집,"충청북도 청주시 청원구 율량로 119 관리동 (주성동, 선광로즈웰2차아파트)",6504062,2019035,CHILD,충청북도 청주시 청원구 주성동(우보빌딩입구 부근),36.67114129,127.4974485,어린이,259
43114105,ZID3e0ac6f106,아이스토리어린이집,"충청북도 청주시 청원구 율량로 103 404동 102호(주성동, 대원칸타빌1단지아파트)",6169593,2016044,CHILD,충청북도 청주시 청원구 주성동(율량대원칸타빌1차아파트 부근),36.67230022,127.497846,어린이,200
43114105,ZID3e0ac6f106,아이스토리어린이집,"충청북도 청주시 청원구 율량로 103 404동 102호(주성동, 대원칸타빌1단지아파트)",6422420,2018040,VIOLT,충청북도 청주시 청원구 율량동(진화하이츠앞 부근),36.66723769,127.4938117,기타,796
43114105,ZID3e0ac6f106,아이스토리어린이집,"충청북도 청주시 청원구 율량로 103 404동 102호(주성동, 대원칸타빌1단지아파트)",6504037,2019035,CHILD,충청북도 청주시 청원구 율량동(청주여고 부근),36.66884208,127.4898165,어린이,851
43114105,ZID3e0ac6f106,아이스토리어린이집,"충청북도 청주시 청원구 율량로 103 404동 102호(주성동, 대원칸타빌1단지아파트)",6504062,2019035,CHILD,충청북도 청주시 청원구 주성동(우보빌딩입구 부근),36.67114129,127.4974485,어린이,315
43114105,ZID6da66637ff,꼬마숲큰나무어린이집,"충청북도 청주시 청원구 율량로 135 605동 104호 ( 주성동, 대원칸타빌3차아파트)",6169593,2016044,CHILD,충청북도 청주시 청원구 주성동(율량대원칸타빌1차아파트 부근),36.67230022,127.497846,어린이,301
43114105,ZID6da66637ff,꼬마숲큰나무어린이집,"충청북도 청주시 청원구 율량로 135 605동 104호 ( 주성동, 대원칸타빌3차아파트)",6223443,2016147,BICYCLE,충청북도 청주시 청원구 내덕동(율량교사거리 부근),36.66514286,127.4933252,기타,962
43114105,ZID6da66637ff,꼬마숲큰나무어린이집,"충청북도 청주시 청원구 율량로 135 605동 104호 ( 주성동, 대원칸타빌3차아파트)",6422420,2018040,VIOLT,충청북도 청주시 청원구 율량동(진화하이츠앞 부근),36.66723769,127.4938117,기타,778
43114105,ZID6da66637ff,꼬마숲큰나무어린이집,"충청북도 청주시 청원구 율량로 135 605동 104호 ( 주성동, 대원칸타빌3차아파트)",6504062,2019035,CHILD,충청북도 청주시 청원구 주성동(우보빌딩입구 부근),36.67114129,127.4974485,어린이,314
43114105,ZID96ac428f35,키즈크라운어린이집,"충청북도 청주시 청원구 율량로 135 관리동 (주성동, 대원칸타빌3차 아파트",6169593,2016044,CHILD,충청북도 청주시 청원구 주성동(율량대원칸타빌1차아파트 부근),36.67230022,127.497846,어린이,276
43114105,ZID96ac428f35,키즈크라운어린이집,"충청북도 청주시 청원구 율량로 135 관리동 (주성동, 대원칸타빌3차 아파트",6223443,2016147,BICYCLE,충청북도 청주시 청원구 내덕동(율량교사거리 부근),36.66514286,127.4933252,기타,950
43114105,ZID96ac428f35,키즈크라운어린이집,"충청북도 청주시 청원구 율량로 135 관리동 (주성동, 대원칸타빌3차 아파트",6422420,2018040,VIOLT,충청북도 청주시 청원구 율량동(진화하이츠앞 부근),36.66723769,127.4938117,기타,763
43114105,ZID96ac428f35,키즈크라운어린이집,"충청북도 청주시 청원구 율량로 135 관리동 (주성동, 대원칸타빌3차 아파트",6504062,2019035,CHILD,충청북도 청주시 청원구 주성동(우보빌딩입구 부근),36.67114129,127.4974485,어린이,290
43114105,ZIDb59a2e656a,봄누리어린이집,"충청북도 청주시 청원구 율량로 135 604동 104호 (주성동, 대원칸타빌3차아파트)",6169593,2016044,CHILD,충청북도 청주시 청원구 주성동(율량대원칸타빌1차아파트 부근),36.67230022,127.497846,어린이,275
43114105,ZIDb59a2e656a,봄누리어린이집,"충청북도 청주시 청원구 율량로 135 604동 104호 (주성동, 대원칸타빌3차아파트)",6223443,2016147,BICYCLE,충청북도 청주시 청원구 내덕동(율량교사거리 부근),36.66514286,127.4933252,기타,996
43114105,ZIDb59a2e656a,봄누리어린이집,"충청북도 청주시 청원구 율량로 135 604동 104호 (주성동, 대원칸타빌3차아파트)",6422420,2018040,VIOLT,충청북도 청주시 청원구 율량동(진화하이츠앞 부근),36.66723769,127.4938117,기타,804
43114105,ZIDb59a2e656a,봄누리어린이집,"충청북도 청주시 청원구 율량로 135 604동 104호 (주성동, 대원칸타빌3차아파트)",6504062,2019035,CHILD,충청북도 청주시 청원구 주성동(우보빌딩입구 부근),36.67114129,127.4974485,어린이,312
43114105,ZIDec9512320e,대원태양어린이집,"충청북도 청주시 청원구 율량로 103 409동 101호 (주성동, 대원칸타빌1단지아파트)",6169593,2016044,CHILD,충청북도 청주시 청원구 주성동(율량대원칸타빌1차아파트 부근),36.67230022,127.497846,어린이,81
43114105,ZIDec9512320e,대원태양어린이집,"충청북도 청주시 청원구 율량로 103 409동 101호 (주성동, 대원칸타빌1단지아파트)",6223443,2016147,BICYCLE,충청북도 청주시 청원구 내덕동(율량교사거리 부근),36.66514286,127.4933252,기타,972
43114105,ZIDec9512320e,대원태양어린이집,"충청북도 청주시 청원구 율량로 103 409동 101호 (주성동, 대원칸타빌1단지아파트)",6422420,2018040,VIOLT,충청북도 청주시 청원구 율량동(진화하이츠앞 부근),36.66723769,127.4938117,기타,746
43114105,ZIDec9512320e,대원태양어린이집,"충청북도 청주시 청원구 율량로 103 409동 101호 (주성동, 대원칸타빌1단지아파트)",6504037,2019035,CHILD,충청북도 청주시 청원구 율량동(청주여고 부근),36.66884208,127.4898165,어린이,872
43114105,ZIDec9512320e,대원태양어린이집,"충청북도 청주시 청원구 율량로 103 409동 101호 (주성동, 대원칸타빌1단지아파트)",6504062,2019035,CHILD,충청북도 청주시 청원구 주성동(우보빌딩입구 부근),36.67114129,127.4974485,어린이,215
