연도코드,시군구코드,사고위험지역명,사고위험지역,사고위험지역폴리곤,총사고건수,총사망자수,총중상자수,총경상자수,총부상신고자수,사고분석유형명,중심점utmkx좌표,중심점utmky좌표
2022,43112,충청북도 청주시 서원구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,105980,"POLYGON((998329.426519385 1845412.22148835,998324.806023375 1845420.86582838,998324.327660232 1845422.44278033,998321.644660941 1845424.64466094,998315.426519385 1845432.22148835,998310.806023375 1845440.86582838,998307.96073598 1845450.2454839,998307 1845460,998307.96073598 1845469.7545161,998310.806023375 1845479.13417162,998315.426519385 1845487.77851165,998317.866839208 1845490.75204996,998317.806023374 1845490.86582838,998314.96073598 1845500.2454839,998314 1845510,998314.96073598 1845519.7545161,998317.806023374 1845529.13417162,998322.426519385 1845537.77851165,998328.644660941 1845545.35533906,998336.221488349 1845551.57348062,998344.865828382 1845556.19397663,998354.245483899 1845559.03926402,998364 1845560,998373.754516101 1845559.03926402,998374.402600215 1845558.84266985,998376 1845559,998385.754516101 1845558.03926402,998395.134171618 1845555.19397663,998403.778511651 1845550.57348062,998411.355339059 1845544.35533906,998417.573480615 1845536.77851165,998420.806619435 1845530.72973436,998427.355339059 1845525.35533906,998433.573480615 1845517.77851165,998438.193976626 1845509.13417162,998438.599912489 1845507.79598041,998440.355339059 1845506.35533906,998446.573480615 1845498.77851165,998451.193976626 1845490.13417162,998454.03926402 1845480.7545161,998455 1845471,998454.844021537 1845469.41632409,998457.355339059 1845467.35533906,998458.898457998 1845465.47504319,998466.355339059 1845459.35533906,998472.573480615 1845451.77851165,998477.193976626 1845443.13417162,998480.03926402 1845433.7545161,998481 1845424,998480.03926402 1845414.2454839,998477.193976626 1845404.86582838,998472.573480615 1845396.22148835,998466.355339059 1845388.64466094,998458.778511651 1845382.42651939,998450.134171618 1845377.80602337,998440.754516101 1845374.96073598,998431 1845374,998421.245483899 1845374.96073598,998411.865828382 1845377.80602337,998403.221488349 1845382.42651939,998395.644660941 1845388.64466094,998394.101542002 1845390.52495681,998390.111814618 1845393.79924145,998380.754516101 1845390.96073598,998371 1845390,998361.245483899 1845390.96073598,998351.865828382 1845393.80602337,998343.221488349 1845398.42651938,998335.644660941 1845404.64466094,998329.426519385 1845412.22148835))",15,0,4,22,0,기타 / 안전거리미확보,998389.0,1845463.0
2022,43112,충청북도 청주시 서원구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,105981,"POLYGON((998959.865828382 1847340.80602337,998951.221488349 1847345.42651938,998943.644660941 1847351.64466094,998937.426519385 1847359.22148835,998932.806023374 1847367.86582838,998929.96073598 1847377.2454839,998929.070069446 1847386.28857297,998922.245483899 1847386.96073598,998912.865828382 1847389.80602337,998904.221488349 1847394.42651939,998896.644660941 1847400.64466094,998890.426519385 1847408.22148835,998885.806023374 1847416.86582838,998882.96073598 1847426.2454839,998882 1847436,998882.96073598 1847445.7545161,998885.806023374 1847455.13417162,998890.426519385 1847463.77851165,998896.644660941 1847471.35533906,998904.221488349 1847477.57348062,998912.865828382 1847482.19397663,998922.245483899 1847485.03926402,998932 1847486,998936.359321055 1847485.57064435,998938.644660941 1847488.35533906,998946.221488349 1847494.57348062,998954.865828382 1847499.19397663,998964.245483899 1847502.03926402,998974 1847503,998983.754516101 1847502.03926402,998993.134171618 1847499.19397663,999001.778511651 1847494.57348062,999009.355339059 1847488.35533906,999011.841296542 1847485.3261911,999014.754516101 1847485.03926402,999024.134171618 1847482.19397663,999032.778511651 1847477.57348062,999040.355339059 1847471.35533906,999046.573480615 1847463.77851165,999051.193976626 1847455.13417162,999054.03926402 1847445.7545161,999054.498884528 1847441.08791077,999055.573480615 1847439.77851165,999060.193976626 1847431.13417162,999063.03926402 1847421.7545161,999064 1847412,999063.03926402 1847402.2454839,999060.193976626 1847392.86582838,999055.573480615 1847384.22148835,999049.355339059 1847376.64466094,999041.778511651 1847370.42651938,999033.134171618 1847365.80602337,999023.754516101 1847362.96073598,999022.50644576 1847362.83781178,999020.573480615 1847359.22148835,999014.355339059 1847351.64466094,999006.778511651 1847345.42651938,998998.134171618 1847340.80602337,998988.754516101 1847337.96073598,998979 1847337,998969.245483899 1847337.96073598,998959.865828382 1847340.80602337))",10,1,4,8,0,기타,998975.0,1847423.0
2022,43113,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,105983,"POLYGON((993152.806023375 1845745.86582838,993149.96073598 1845755.2454839,993149 1845765,993149.96073598 1845774.7545161,993152.806023375 1845784.13417162,993157.426519385 1845792.77851165,993157.700506955 1845793.11236647,993157.96073598 1845795.7545161,993160.806023375 1845805.13417162,993161.014033707 1845805.52333158,993161.806023375 1845808.13417162,993166.426519385 1845816.77851165,993172.644660941 1845824.35533906,993180.221488349 1845830.57348062,993188.865828382 1845835.19397663,993198.245483899 1845838.03926402,993203.72948599 1845838.57939108,993205.245483899 1845839.03926402,993215 1845840,993224.754516101 1845839.03926402,993234.134171618 1845836.19397663,993242.778511651 1845831.57348062,993250.18807548 1845825.49260873,993253.778511651 1845823.57348062,993261.355339059 1845817.35533906,993267.573480615 1845809.77851165,993272.193976626 1845801.13417162,993275.03926402 1845791.7545161,993276 1845782,993275.03926402 1845772.2454839,993274.842669854 1845771.59739978,993275 1845770,993274.212068773 1845762,993275 1845754,993274.03926402 1845744.2454839,993271.193976626 1845734.86582838,993266.573480615 1845726.22148835,993260.355339059 1845718.64466094,993252.778511651 1845712.42651938,993244.134171618 1845707.80602337,993234.754516101 1845704.96073598,993225 1845704,993215.245483899 1845704.96073598,993213.24870071 1845705.56645354,993209.245483899 1845705.96073598,993199.865828382 1845708.80602337,993191.221488349 1845713.42651939,993190.318444123 1845714.16762863,993184.221488349 1845717.42651938,993184.108932058 1845717.51889195,993179.865828382 1845718.80602337,993171.221488349 1845723.42651938,993163.644660941 1845729.64466094,993157.426519385 1845737.22148835,993152.806023375 1845745.86582838))",19,0,0,25,0,기타 / 안전거리미확보,993214.0,1845771.0
2022,43113,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,105984,"POLYGON((993055.245483899 1849727.96073598,993045.865828382 1849730.80602337,993037.221488349 1849735.42651938,993029.644660941 1849741.64466094,993023.426519385 1849749.22148835,993018.806023374 1849757.86582838,993015.96073598 1849767.2454839,993015 1849777,993015.96073598 1849786.7545161,993016.288148173 1849787.83384945,993011.644660941 1849791.64466094,993005.426519385 1849799.22148835,993000.806023374 1849807.86582838,992997.96073598 1849817.2454839,992997 1849827,992997.96073598 1849836.7545161,993000.806023374 1849846.13417162,993005.426519385 1849854.77851165,993011.644660941 1849862.35533906,993019.221488349 1849868.57348062,993027.865828382 1849873.19397663,993037.245483899 1849876.03926402,993047 1849877,993056.754516101 1849876.03926402,993066.134171618 1849873.19397663,993074.778511651 1849868.57348062,993078.311757954 1849865.67382031,993084.754516101 1849865.03926402,993085.647702426 1849864.76831891,993088 1849865,993092.5 1849864.55678869,993097 1849865,993102.5 1849864.45829728,993108 1849865,993117.754516101 1849864.03926402,993127.134171618 1849861.19397663,993135.778511651 1849856.57348062,993138.75821375 1849854.1281023,993145.134171618 1849852.19397663,993153.778511651 1849847.57348062,993161.355339059 1849841.35533906,993167.573480615 1849833.77851165,993172.193976626 1849825.13417162,993175.03926402 1849815.7545161,993176 1849806,993175.03926402 1849796.2454839,993172.193976626 1849786.86582838,993167.573480615 1849778.22148835,993161.355339059 1849770.64466094,993153.778511651 1849764.42651939,993145.134171618 1849759.80602337,993135.754516101 1849756.96073598,993126 1849756,993116.245483899 1849756.96073598,993111.368221667 1849758.4402373,993111.193976626 1849757.86582838,993106.573480615 1849749.22148835,993100.355339059 1849741.64466094,993092.778511651 1849735.42651938,993084.134171618 1849730.80602337,993074.754516101 1849727.96073598,993065 1849727,993055.245483899 1849727.96073598))",14,0,0,25,0,U턴중 / 기타 / 안전거리미확보,993081.0,1849805.0
2022,43113,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,105986,"POLYGON((993765.96073598 1847461.2454839,993765.906750286 1847461.79360985,993765.865828382 1847461.80602337,993757.221488349 1847466.42651939,993755.762305187 1847467.62404006,993751.865828382 1847468.80602337,993743.221488349 1847473.42651938,993735.644660941 1847479.64466094,993729.426519385 1847487.22148835,993724.806023374 1847495.86582838,993721.96073598 1847505.2454839,993721.283628253 1847512.12027402,993720.644660941 1847512.64466094,993714.426519385 1847520.22148835,993709.806023375 1847528.86582838,993706.96073598 1847538.2454839,993706 1847548,993706.96073598 1847557.7545161,993709.806023375 1847567.13417162,993714.426519385 1847575.77851165,993720.644660941 1847583.35533906,993728.221488349 1847589.57348062,993736.865828382 1847594.19397663,993746.245483899 1847597.03926402,993756 1847598,993765.702742859 1847597.04436324,993771.221488349 1847601.57348062,993779.865828382 1847606.19397663,993789.245483899 1847609.03926402,993799 1847610,993808.754516101 1847609.03926402,993818.134171618 1847606.19397663,993826.778511651 1847601.57348062,993834.355339059 1847595.35533906,993840.573480615 1847587.77851165,993845.193976626 1847579.13417162,993846.667147798 1847574.2777771,993854 1847575,993863.754516101 1847574.03926402,993873.134171618 1847571.19397663,993881.778511651 1847566.57348062,993884.308185778 1847564.49743071,993889.778511651 1847561.57348062,993897.355339059 1847555.35533906,993903.573480615 1847547.77851165,993908.193976626 1847539.13417162,993911.03926402 1847529.7545161,993912 1847520,993911.03926402 1847510.2454839,993908.193976626 1847500.86582838,993903.573480615 1847492.22148835,993898.508760056 1847486.05010849,993899.355339059 1847485.35533906,993905.573480615 1847477.77851165,993910.193976626 1847469.13417162,993913.03926402 1847459.7545161,993914 1847450,993913.03926402 1847440.2454839,993910.193976626 1847430.86582838,993905.573480615 1847422.22148835,993899.355339059 1847414.64466094,993891.778511651 1847408.42651938,993883.134171618 1847403.80602337,993873.754516101 1847400.96073598,993864 1847400,993854.245483899 1847400.96073598,993844.865828382 1847403.80602337,993836.221488349 1847408.42651938,993828.644660941 1847414.64466094,993822.798608921 1847421.76809594,993815 1847421,993805.245483899 1847421.96073598,993795.865828382 1847424.80602337,993787.221488349 1847429.42651939,993779.644660941 1847435.64466094,993773.426519385 1847443.22148835,993768.806023375 1847451.86582838,993765.96073598 1847461.2454839))",22,0,6,25,0,U턴중 / 기타 / 안전거리미확보,993816.0,1847508.0
2022,43113,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,105987,"POLYGON((994197.245483899 1849532.96073598,994187.865828382 1849535.80602337,994179.221488349 1849540.42651938,994171.644660941 1849546.64466094,994165.426519385 1849554.22148835,994160.806023374 1849562.86582838,994158.955871714 1849568.96496103,994156.221488349 1849570.42651938,994148.644660941 1849576.64466094,994142.426519385 1849584.22148835,994137.806023375 1849592.86582838,994134.96073598 1849602.2454839,994134 1849612,994134.96073598 1849621.7545161,994137.806023375 1849631.13417162,994142.426519385 1849639.77851165,994148.644660941 1849647.35533906,994156.221488349 1849653.57348062,994164.865828382 1849658.19397663,994174.245483899 1849661.03926402,994184 1849662,994193.754516101 1849661.03926402,994203.134171618 1849658.19397663,994211.778511651 1849653.57348062,994214.968751739 1849650.95531824,994215.245483899 1849651.03926402,994225 1849652,994234.754516101 1849651.03926402,994244.134171618 1849648.19397663,994252.778511651 1849643.57348062,994260.355339059 1849637.35533906,994266.573480615 1849629.77851165,994268.492608732 1849626.18807548,994274.573480615 1849618.77851165,994279.193976626 1849610.13417162,994282.03926402 1849600.7545161,994283 1849591,994282.03926402 1849581.2454839,994279.193976626 1849571.86582838,994274.573480615 1849563.22148835,994268.355339059 1849555.64466094,994260.778511651 1849549.42651939,994252.134171618 1849544.80602337,994250.863942825 1849544.42070368,994244.778511651 1849539.42651938,994236.134171618 1849534.80602337,994226.754516101 1849531.96073598,994217 1849531,994207.245483899 1849531.96073598,994207.087604206 1849532.00862826,994207 1849532,994197.245483899 1849532.96073598))",12,0,6,13,0,기타 / 안전거리미확보,994208.0,1849597.0
2022,43113,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,105988,"POLYGON((994630.426519385 1848282.22148835,994625.806023375 1848290.86582838,994622.96073598 1848300.2454839,994622 1848310,994622.96073598 1848319.7545161,994625.806023375 1848329.13417162,994630.426519385 1848337.77851165,994636.644660941 1848345.35533906,994644.221488349 1848351.57348062,994652.826855053 1848356.17314495,994657.426519385 1848364.77851165,994663.644660941 1848372.35533906,994671.221488349 1848378.57348062,994679.865828382 1848383.19397663,994689.245483899 1848386.03926402,994699 1848387,994708.754516101 1848386.03926402,994714.5 1848384.29639053,994720.245483899 1848386.03926402,994723.419503653 1848386.35187768,994726.865828382 1848388.19397663,994736.245483899 1848391.03926402,994746 1848392,994755.754516101 1848391.03926402,994763.296558209 1848388.75141056,994764.245483899 1848389.03926402,994774 1848390,994783.754516101 1848389.03926402,994793.134171618 1848386.19397663,994801.778511651 1848381.57348062,994809.355339059 1848375.35533906,994815.573480615 1848367.77851165,994820.193976626 1848359.13417162,994823.03926402 1848349.7545161,994824 1848340,994823.03926402 1848330.2454839,994820.193976626 1848320.86582838,994815.573480615 1848312.22148835,994809.355339059 1848304.64466094,994801.778511651 1848298.42651938,994793.134171618 1848293.80602337,994783.754516101 1848290.96073598,994776.427931478 1848290.23913038,994768.134171618 1848285.80602337,994765.225750061 1848284.92376334,994763.355339059 1848282.64466094,994761.480133551 1848281.10571955,994760.193976626 1848276.86582838,994755.573480615 1848268.22148835,994749.355339059 1848260.64466094,994741.778511651 1848254.42651939,994733.134171618 1848249.80602337,994723.754516101 1848246.96073598,994714 1848246,994711 1848246.29547421,994708 1848246,994706.5 1848246.14773711,994705 1848246,994695.245483899 1848246.96073598,994685.865828382 1848249.80602337,994677.221488349 1848254.42651939,994670.216091983 1848260.1756996,994662.245483899 1848260.96073598,994652.865828382 1848263.80602337,994644.221488349 1848268.42651939,994636.644660941 1848274.64466094,994630.426519385 1848282.22148835))",17,0,1,22,1,U턴중 / 기타 / 안전거리미확보,994721.0,1848323.0
2022,43113,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,105989,"POLYGON((994238 1848276,994228.245483899 1848276.96073598,994218.865828382 1848279.80602337,994210.221488349 1848284.42651939,994202.644660941 1848290.64466094,994196.426519385 1848298.22148835,994191.806023374 1848306.86582838,994188.96073598 1848316.2454839,994188 1848326,994188.96073598 1848335.7545161,994191.806023374 1848345.13417162,994196.426519385 1848353.77851165,994202.644660941 1848361.35533906,994210.221488349 1848367.57348062,994218.865828382 1848372.19397663,994228.245483899 1848375.03926402,994231.186196372 1848375.32889892,994231.426519385 1848375.77851165,994237.644660941 1848383.35533906,994245.221488349 1848389.57348062,994246.613729536 1848390.31764903,994246.644660941 1848390.35533906,994254.221488349 1848396.57348062,994262.865828382 1848401.19397663,994272.245483899 1848404.03926402,994282 1848405,994291.754516101 1848404.03926402,994301.134171618 1848401.19397663,994309.778511651 1848396.57348062,994314.423681545 1848392.7612882,994321.754516101 1848392.03926402,994331.134171618 1848389.19397663,994339.778511651 1848384.57348062,994347.355339059 1848378.35533906,994353.573480615 1848370.77851165,994358.193976626 1848362.13417162,994360.022954188 1848356.10484062,994363.573480615 1848351.77851165,994368.193976626 1848343.13417162,994371.03926402 1848333.7545161,994371.536139663 1848328.70965304,994373.03926402 1848323.7545161,994374 1848314,994373.03926402 1848304.2454839,994370.193976626 1848294.86582838,994365.573480615 1848286.22148835,994359.355339059 1848278.64466094,994351.778511651 1848272.42651938,994343.134171618 1848267.80602337,994333.754516101 1848264.96073598,994331.608972234 1848264.74941835,994328.778511651 1848262.42651939,994320.134171618 1848257.80602337,994310.754516101 1848254.96073598,994301 1848254,994291.245483899 1848254.96073598,994283.904555302 1848257.18758232,994282 1848257,994272.245483899 1848257.96073598,994262.865828382 1848260.80602337,994254.221488349 1848265.42651938,994246.644660941 1848271.64466094,994242.691142417 1848276.4620372,994238 1848276))",16,0,2,23,2,기타 / 안전거리미확보,994284.0,1848327.0
2022,43113,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,105990,"POLYGON((994180.96073598 1851101.7545161,994183.806023375 1851111.13417162,994188.21974144 1851119.39165733,994187.96073598 1851120.2454839,994187 1851130,994187.96073598 1851139.7545161,994188.420608918 1851141.27051401,994188.96073598 1851146.7545161,994191.806023374 1851156.13417162,994191.872351694 1851156.25826318,994187.806023374 1851163.86582838,994184.96073598 1851173.2454839,994184 1851183,994184.96073598 1851192.7545161,994187.806023374 1851202.13417162,994192.426519385 1851210.77851165,994198.644660941 1851218.35533906,994206.221488349 1851224.57348062,994214.865828382 1851229.19397663,994224.245483899 1851232.03926402,994234 1851233,994239 1851232.50754298,994244 1851233,994253.754516101 1851232.03926402,994263.134171618 1851229.19397663,994271.778511651 1851224.57348062,994279.355339059 1851218.35533906,994284.122780297 1851212.5461951,994284.355339059 1851212.35533906,994290.573480615 1851204.77851165,994295.193976626 1851196.13417162,994297.274757231 1851189.27475723,994304.134171618 1851187.19397663,994312.778511651 1851182.57348062,994320.355339059 1851176.35533906,994326.573480615 1851168.77851165,994331.193976626 1851160.13417162,994334.03926402 1851150.7545161,994335 1851141,994334.03926402 1851131.2454839,994331.193976626 1851121.86582838,994326.573480615 1851113.22148835,994320.355339059 1851105.64466094,994312.778511651 1851099.42651938,994304.134171618 1851094.80602337,994294.754516101 1851091.96073598,994292.978908449 1851091.78585389,994292.03926402 1851082.2454839,994289.193976626 1851072.86582838,994284.573480615 1851064.22148835,994278.355339059 1851056.64466094,994270.778511651 1851050.42651939,994262.134171618 1851045.80602337,994252.754516101 1851042.96073598,994243 1851042,994236.5 1851042.64019412,994230 1851042,994220.245483899 1851042.96073598,994210.865828382 1851045.80602337,994202.221488349 1851050.42651939,994194.644660941 1851056.64466094,994188.426519385 1851064.22148835,994183.806023375 1851072.86582838,994180.96073598 1851082.2454839,994180 1851092,994180.96073598 1851101.7545161))",12,0,4,13,0,U턴중 / 기타,994249.0,1851137.0
2022,43113,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,105991,"POLYGON((996532.96073598 1849390.7545161,996535.806023374 1849400.13417162,996540.426519385 1849408.77851165,996546.644660941 1849416.35533906,996554.221488349 1849422.57348062,996561.115386877 1849426.25834615,996560.644660941 1849426.64466094,996554.426519385 1849434.22148835,996549.806023374 1849442.86582838,996548.624040058 1849446.76230519,996547.426519385 1849448.22148835,996542.806023375 1849456.86582838,996539.96073598 1849466.2454839,996539 1849476,996539.196982807 1849478,996539 1849480,996539.96073598 1849489.7545161,996542.806023375 1849499.13417162,996547.426519385 1849507.77851165,996553.644660941 1849515.35533906,996561.221488349 1849521.57348062,996569.865828382 1849526.19397663,996579.245483899 1849529.03926402,996589 1849530,996598.754516101 1849529.03926402,996608.134171618 1849526.19397663,996614.673847732 1849522.69844692,996614.806023374 1849523.13417162,996619.426519385 1849531.77851165,996625.644660941 1849539.35533906,996633.221488349 1849545.57348062,996641.865828382 1849550.19397663,996651.245483899 1849553.03926402,996654.370422649 1849553.34704362,996663.245483899 1849556.03926402,996673 1849557,996682.754516101 1849556.03926402,996692.134171618 1849553.19397663,996700.778511651 1849548.57348062,996708.355339059 1849542.35533906,996714.573480615 1849534.77851165,996719.193976626 1849526.13417162,996722.03926402 1849516.7545161,996723 1849507,996722.03926402 1849497.2454839,996719.751497551 1849489.70372856,996722.193976626 1849485.13417162,996725.03926402 1849475.7545161,996726 1849466,996725.03926402 1849456.2454839,996722.193976626 1849446.86582838,996717.573480615 1849438.22148835,996711.355339059 1849430.64466094,996703.778511651 1849424.42651939,996695.134171618 1849419.80602337,996691.13304119 1849418.59229373,996690.355339059 1849417.64466094,996682.778511651 1849411.42651939,996677.674835315 1849408.69854755,996677.03926402 1849402.2454839,996674.193976626 1849392.86582838,996670.224688327 1849385.43981229,996671.03926402 1849382.7545161,996672 1849373,996671.03926402 1849363.2454839,996668.193976626 1849353.86582838,996663.573480615 1849345.22148835,996657.355339059 1849337.64466094,996649.778511651 1849331.42651938,996641.134171618 1849326.80602337,996631.754516101 1849323.96073598,996622 1849323,996612.245483899 1849323.96073598,996602.865828382 1849326.80602337,996594.705235671 1849331.16795105,996593 1849331,996587.5 1849331.54170272,996582 1849331,996572.245483899 1849331.96073598,996562.865828382 1849334.80602337,996554.221488349 1849339.42651938,996546.644660941 1849345.64466094,996540.426519385 1849353.22148835,996535.806023374 1849361.86582838,996532.96073598 1849371.2454839,996532 1849381,996532.96073598 1849390.7545161))",29,0,6,38,1,U턴중 / 기타 / 안전거리미확보,996626.0,1849443.0
2022,43114,충청북도 청주시 청원구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,105992,"POLYGON((998169.644660941 1851311.64466094,998163.426519385 1851319.22148835,998158.806023374 1851327.86582838,998155.96073598 1851337.2454839,998155 1851347,998155.96073598 1851356.7545161,998158.806023374 1851366.13417162,998163.426519385 1851374.77851165,998169.644660941 1851382.35533906,998170.188396837 1851382.80157158,998171.806023374 1851388.13417162,998176.426519385 1851396.77851165,998182.644660941 1851404.35533906,998190.221488349 1851410.57348062,998198.865828382 1851415.19397663,998208.055171352 1851417.98153334,998211.644660941 1851422.35533906,998219.221488349 1851428.57348062,998227.865828382 1851433.19397663,998237.245483899 1851436.03926402,998247 1851437,998256.754516101 1851436.03926402,998266.134171618 1851433.19397663,998274.778511651 1851428.57348062,998282.355339059 1851422.35533906,998288.573480615 1851414.77851165,998293.193976626 1851406.13417162,998296.03926402 1851396.7545161,998297 1851387,998296.03926402 1851377.2454839,998293.193976626 1851367.86582838,998290.520860926 1851362.86478066,998291 1851358,998290.03926402 1851348.2454839,998287.193976626 1851338.86582838,998282.573480615 1851330.22148835,998276.355339059 1851322.64466094,998268.778511651 1851316.42651939,998260.134171618 1851311.80602337,998250.754516101 1851308.96073598,998241 1851308,998236.459251694 1851308.44722467,998232.778511651 1851305.42651939,998224.134171618 1851300.80602337,998214.754516101 1851297.96073598,998205 1851297,998195.245483899 1851297.96073598,998185.865828382 1851300.80602337,998177.221488349 1851305.42651939,998169.644660941 1851311.64466094))",8,0,4,7,0,기타,998227.0,1851365.0
2022,43114,충청북도 청주시 청원구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,105993,"POLYGON((998433.186196372 1852886.67110108,998430.245483899 1852886.96073598,998420.865828382 1852889.80602337,998412.221488349 1852894.42651939,998404.644660941 1852900.64466094,998398.426519385 1852908.22148835,998393.806023374 1852916.86582838,998390.96073598 1852926.2454839,998390 1852936,998390.96073598 1852945.7545161,998393.806023374 1852955.13417162,998398.426519385 1852963.77851165,998404.644660941 1852971.35533906,998412.221488349 1852977.57348062,998420.865828382 1852982.19397663,998430.245483899 1852985.03926402,998440 1852986,998449.754516101 1852985.03926402,998452.574194492 1852984.18392393,998453.426519385 1852985.77851165,998459.644660941 1852993.35533906,998467.221488349 1852999.57348062,998475.865828382 1853004.19397663,998485.245483899 1853007.03926402,998495 1853008,998504.754516101 1853007.03926402,998514.134171618 1853004.19397663,998522.778511651 1852999.57348062,998530.355339059 1852993.35533906,998536.573480615 1852985.77851165,998541.193976626 1852977.13417162,998542.221091217 1852973.74822858,998546.355339059 1852970.35533906,998552.573480615 1852962.77851165,998557.193976626 1852954.13417162,998560.03926402 1852944.7545161,998561 1852935,998560.03926402 1852925.2454839,998557.193976626 1852915.86582838,998556.77795596 1852915.08750846,998556.536139663 1852914.29034696,998556.03926402 1852909.2454839,998555.693967968 1852908.10719536,998556 1852905,998555.03926402 1852895.2454839,998552.193976626 1852885.86582838,998547.573480615 1852877.22148835,998541.355339059 1852869.64466094,998534.596406977 1852864.09774873,998535 1852860,998534.03926402 1852850.2454839,998531.193976626 1852840.86582838,998526.573480615 1852832.22148835,998520.355339059 1852824.64466094,998512.778511651 1852818.42651939,998504.134171618 1852813.80602337,998494.754516101 1852810.96073598,998485 1852810,998475.245483899 1852810.96073598,998465.865828382 1852813.80602337,998457.221488349 1852818.42651939,998449.644660941 1852824.64466094,998443.426519385 1852832.22148835,998438.806023374 1852840.86582838,998435.96073598 1852850.2454839,998435 1852860,998435.96073598 1852869.7545161,998438.806023374 1852879.13417162,998438.978347123 1852879.45656668,998433.426519385 1852886.22148835,998433.186196372 1852886.67110108))",10,0,5,7,0,U턴중 / 기타 / 안전거리미확보,998481.0,1852914.0
2022,43114,충청북도 청주시 청원구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,105994,"POLYGON((996233.723701739 1859903.42236355,996225.865828382 1859905.80602337,996218.973820145 1859909.48987853,996214 1859909,996204.245483899 1859909.96073598,996194.865828382 1859912.80602337,996186.221488349 1859917.42651938,996184.762305187 1859918.62404006,996180.865828382 1859919.80602337,996172.221488349 1859924.42651938,996164.644660941 1859930.64466094,996158.426519385 1859938.22148835,996153.806023375 1859946.86582838,996153.481330527 1859947.93619725,996152.426519385 1859949.22148835,996147.806023374 1859957.86582838,996144.96073598 1859967.2454839,996144 1859977,996144.96073598 1859986.7545161,996147.806023374 1859996.13417162,996152.426519385 1860004.77851165,996158.644660941 1860012.35533906,996166.221488349 1860018.57348062,996174.865828382 1860023.19397663,996184.245483899 1860026.03926402,996194 1860027,996203.754516101 1860026.03926402,996213.134171618 1860023.19397663,996221.778511651 1860018.57348062,996229.355339059 1860012.35533906,996230.545542404 1860010.90507209,996236.427931478 1860007.76086962,996243.754516101 1860007.03926402,996253.134171618 1860004.19397663,996256.555446848 1860002.36526692,996263 1860003,996272.754516101 1860002.03926402,996282.134171618 1859999.19397663,996290.778511651 1859994.57348062,996294.584516535 1859991.44997313,996298.754516101 1859991.03926402,996308.134171618 1859988.19397663,996316.778511651 1859983.57348062,996324.355339059 1859977.35533906,996330.573480615 1859969.77851165,996335.193976626 1859961.13417162,996338.03926402 1859951.7545161,996339 1859942,996338.03926402 1859932.2454839,996337.991371739 1859932.08760421,996338 1859932,996337.03926402 1859922.2454839,996334.193976626 1859912.86582838,996329.573480615 1859904.22148835,996323.355339059 1859896.64466094,996315.778511651 1859890.42651938,996307.134171618 1859885.80602337,996297.754516101 1859882.96073598,996288 1859882,996278.245483899 1859882.96073598,996274.373528648 1859884.13528076,996273 1859884,996263.245483899 1859884.96073598,996253.865828382 1859887.80602337,996245.221488349 1859892.42651938,996237.644660941 1859898.64466094,996233.723701739 1859903.42236355))",12,0,2,23,0,기타 / 안전거리미확보,996242.0,1859954.0
